Unnamed: 0,Text,Place Name,Country name EN,Wiki Title,id,gemini-flash,gemini-flash_loc,gemini-flash_faiss,gemini-pro,train
582,"Mansoura, Algeria is a town and commune in Bordj Bou Arréridj Province, Algeria.",MansoÃ»ra,algeria,"Mansoura, Bordj Bou ArrÃ©ridj",1327,algeria,"mansoura, algeria",['algeria'],algeria,2
151,The town is the capital of the Aïn Oulmene county.,AÃ¯n Oulmene,algeria,AÃ¯n Oulmene,896,algeria,aÃ£Â¯n oulmene county,['united states'],algeria,2
700,"Maswarah (Arabic: مسورة) is a sub-district located in Maswarah District, Al Bayda Governorate, Yemen.",Maswarah,yemen,Maswarah,1445,yemen,yemen,['yemen'],yemen,2
135,"In October 2010, riots took place in Lawdar.",Lawdar,yemen,Lawdar,880,yemen,lawdar,['yemen'],yemen,2
821,Sahman Jihanah had a population of 3258 according to the 2004 census.,Jiá¸©Änah,yemen,Sahman Jihanah,1566,yemen,sahman jihanah,['yemen'],syria,2
623,"Georgetown is also known for its British colonial architecture, including the tall painted-timber St. George's Cathedral and the iconic Stabroek Market.",Georgetown,guyana,"Georgetown, Guyana",623,no,georgetown,"['united states', 'australia', 'saint vincent and the grenadines', 'saint helena, ascension and tristan da cunha', 'guyana']",guyana,2
345,"In 2015, Jwaneng had 13,162 residents.",Jwaneng,botswana,Jwaneng,345,botswana,jwaneng,['botswana'],botswana,2
677,Azazga is a rich locality by its culture and its history.,Azazga,algeria,Azazga,1422,algeria,azazga,['algeria'],algeria,2
262,It is the seat of Asht District in Sughd Region.,Shaydon,tajikistan,Shaydon,262,tajikistan,asht district,['united kingdom'],tajikistan,2
576,The headquarters of the Ministry of Line and Phoenix Islands Development is located in London.,London Village,kiribati,"London, Kiribati",1321,kiribati,london,"['canada', 'united states', 'united kingdom']",united kingdom,2
150,"According to the Köppen Climate Classification system, Las Piedras has a humid subtropical climate, abbreviated ""Cfa"" on climate maps.",Las Piedras,uruguay,"Las Piedras, Uruguay",150,no,las piedras,"['mexico', 'puerto rico', 'uruguay']",no,2
472,Pando is also the name of the municipality to which the city belongs and which includes several other small populated areas and rural areas from the limits of the Ciudad de la Costa to the south to the limits of Route 7 to the northwest.,Pando,uruguay,"Pando, Uruguay",472,uruguay,pando,"['uruguay', 'philippines']",uruguay,2
640,Molepolole serves as the capital of the Bakwena.,Molepolole,botswana,Molepolole,640,botswana,molepolole,['botswana'],botswana,2
903,"After Algerian independence, Chemini became a commune of the Sétif Province before getting integrated into Béjaïa Province when it was created in 1974.",Chemini,algeria,Chemini,1648,algeria,bÃ©jaÃ¯a province,['algeria'],algeria,2
818,"Didouche Mourad is a town and commune in Constantine Province, Algeria.",Didouche Mourad,algeria,Didouche Mourad,1563,algeria,didouche mourad,['algeria'],algeria,2
550,"In the Middle Ages, more settlements began near modern-day Dushanbe such as Hulbuk and its famous palace.",Dushanbe,tajikistan,Dushanbe,550,tajikistan,modern-day dushanbe,['tajikistan'],tajikistan,2
183,"Oued Sly is a town and commune in Chlef Province, Algeria.",Oued Sly,algeria,Oued Sly,928,algeria,oued sly,['algeria'],algeria,2
488,"The name Msida is said to originate from an Arabic word meaning ""a fisherman's dwelling"".",Imsida,malta,Msida,488,malta,msida,['morocco'],malta,2
759,"springs of Guezzam; Berber spelling: Gezzam) is a town and commune that is the capital of In Guezzam Province, Algeria, on the border with Niger.",In Guezzam,algeria,In Guezzam,1504,algeria,in guezzam province,['solomon islands'],algeria,2
426,"During British Colonialism, Aden referred to the area along the north coast of the Gulf of Aden, encompassing Tawahi, Mualla, Crater, and much of Khur Maksar District.",Aden,yemen,Aden,1171,yemen,aden,['yemen'],yemen,2
146,Nueva Palmira is considered the second most important commercial port in Uruguay after the Port of Montevideo and offers docking facility for yachts.,Nueva Palmira,uruguay,Nueva Palmira,146,uruguay,nueva palmira,['uruguay'],uruguay,2
855,Chiffa is a town and gorge in the Tell Atlas Mountains of northern Algeria.,Chiffa,algeria,Chiffa,1600,algeria,algeria,['algeria'],algeria,2
402,The river Isfara flows through the city.,Isfara,tajikistan,Isfara,402,tajikistan,no,['myanmar'],tajikistan,2
209,"Majz District is a district of the Sa'dah Governorate, Yemen.",Majz,yemen,Majz District,954,yemen,majz district,['kyrgyzstan'],yemen,2
813,"Oued Fodda is a town and commune in Chlef Province, Algeria.",Oued Fodda,algeria,Oued Fodda,1558,algeria,oued fodda,['algeria'],algeria,2
659,"Marsa is located on the Marsa Creek, a body of water formed by the flow of water from wadis in high ground near the sea.",Marsa,malta,"Marsa, Malta",659,malta,marsa,['malta'],malta,2
627,The town of Berriane forms an integral part of the history of the area of M'zab.,Berriane,algeria,Berriane,1372,algeria,berriane,['algeria'],algeria,2
463,"Buston (Russian: Бустон; Tajik: Бустон, formerly Chkalovsk or Chkalov, Persian: بوستان) is a town in northern Tajikistan.",BÅ­ston,tajikistan,"Buston, Sughd",463,tajikistan,tajikistan,['tajikistan'],tajikistan,2
604,The history of ash-Shihr (formerly also al-Asʿāʾ) can be traced back as far as about AD 780.,Ash Shiá¸©r,yemen,Al-Shihr,1349,yemen,ash-shihr,['yemen'],yemen,2
186,"Serowe has a memorial to Khama III, chief of the Bamangwato people in the late 19th-early 20th century, who in 1903 founded the town as a new capital of the Bamangwato.",Serowe,botswana,Serowe,186,botswana,serowe,['botswana'],botswana,2
402,"Trindade (Portuguese for the Trinity) is a town located on São Tomé Island, which is part of the island nation of São Tomé and Príncipe.",Trindade,sao tome and principe,Trindade (SÃ£o TomÃ© and PrÃ­ncipe),1147,sÃ£Â£o tomÃ£Â© and prÃ£Â­ncipe,sÃ£Â£o tomÃ£Â© and prÃ£Â­ncipe,['italy'],sÃ£o tomÃ© and prÃ­ncipe,2
479,"El Attaf is a town in northern Algeria, located in the wilaya (province) of Aïn Defla.",El Attaf,algeria,El Attaf,1224,algeria,el attaf,['algeria'],algeria,2
608,"Fgura Day was established by the local council in 1994, and its first celebration was held on 30 October.",Fgura,malta,Fgura,608,malta,fgura,['malta'],malta,2
143,"Together with Ejido de Treinta y Tres and the southwestern suburb of Villa Sara, they form a population centre of around 33,000 inhabitants.",Treinta y Tres,uruguay,Treinta y Tres,143,uruguay,no,['myanmar'],uruguay,2
6,"Reghaïa is a municipality in Algiers Province, Algeria.",ReghaÃ¯a,algeria,ReghaÃ¯a,751,algeria,algeria,['algeria'],algeria,2
236,"He gave all of his power to Arwa, one of her first actions was to move the capital from Sana'a to Jibla, in order to be in a better position to destroy Sa'id ibn Najar, and thus avenge her father-in-law's death.",Jiblah,yemen,"Jibla, Yemen",981,yemen,jibla,['yemen'],yemen,2
197,"Together with a number of small hamlets in the vicinity, the bulk of the conurbation forms the city of Żejtun, administered by the Żejtun Local Council.",Å»ejtun,malta,Å»ejtun,197,malta,Ã¥Â»ejtun,['israel'],malta,2
138,"According to the 10th-century writer al-Hamdani, Dhi Bin is named after Dhu Bin b. Bakīr b. Nawfān, of the tribe of Hamdan.",DhaybÄ«n,yemen,Dhi Bin,883,yemen,dhi bin,['yemen'],yemen,2
279,"Birkirkara means ""cold water"" or ""running water"".",Birkirkara,malta,Birkirkara,279,malta,birkirkara,['malta'],malta,2
293,The member of parliament for Tonota is Hon.,Tonota,botswana,Tonota,293,botswana,tonota,['botswana'],botswana,2
792,It is served by Al Hazm Airport.,Al á¸¨azm,yemen,"Al Hazm, Yemen",1537,yemen,al hazm airport,['yemen'],yemen,2
400,In the 18th century Isfara was the seat of the Khan of Ḵoqand whose wars with Bokhara resulted in the destruction of some historical monuments.,Isfara,tajikistan,Isfara,400,tajikistan,isfara,['tajikistan'],tajikistan,2
122,Rabat is home to the Catacombs of St. Paul and of St. Agatha.,Rabat,malta,"Rabat, Malta",122,malta,rabat,"['malta', 'morocco']",malta,2
462,"The town of Tindouf was built near an isolated Saharan oasis in 1852 by members of the Tajakant tribe, but in 1895 it was sacked and destroyed by the Reguibat, another Sahrawi tribe.",Tindouf,algeria,Tindouf,1207,algeria,tindouf,['algeria'],algeria,2
202,"The population of Mmankgodi was 6,802 in 2011 census.",Mmankgodi,botswana,Mmankgodi,202,botswana,mmankgodi,['botswana'],botswana,2
90,"The traveller and explorer Freya Stark notes that, ""...from Qishn, 200 to 250 tons (of incense, annually)"".",Qishn,yemen,Qishn,835,yemen,qishn,['yemen'],yemen,2
246,The lowest temperature registered in Shakawe was −6.1 °C (21.0 °F).,Shakawe,botswana,Shakawe,246,botswana,shakawe,['botswana'],botswana,2
831,"Timizart is famous for its cheeses (Tomme, Edam cheese, Gouda cheese, Goat cheese...).",Timizart,algeria,Timizart,1576,algeria,timizart,['algeria'],algeria,2
816,North of Djelfa town there is an imposing physical feature known as Rocher de Sel (English: Salt Rock) that resulted from the erosion of rock salts and marls by rain.,Djelfa,algeria,Djelfa,1561,algeria,djelfa town,['algeria'],algeria,2
408,"The land area of the 33 islets around the atoll of Funafuti totals 2.4 square kilometres (0.9 sq mi); taken together, they constitute less than one percent of the total area of the atoll.",Funafuti,tuvalu,Funafuti,1153,tuvalu,funafuti,['tuvalu'],tuvalu,2
681,Mostaganem corresponds to the ancient Punic port of Murustaga.,Mostaganem,algeria,Mostaganem,1426,algeria,mostaganem,['algeria'],algeria,2
384,"The population of Letlhakeng was 7,229 in the 2011 census.",Letlhakeng,botswana,Letlhakeng,384,botswana,letlhakeng,['botswana'],botswana,2
717,Annaba is near the small Seybouse River and is in the Annaba Province.,Annaba,algeria,Annaba,1462,algeria,annaba,['algeria'],algeria,2
109,"The resulting town was given the name of Haussonvillers, after Joseph d'Haussonville, president of the society in question.",Naciria,algeria,Naciria,854,no,haussonvillers,['france'],france,2
219,Francistown and Maun are linked by the A3 highway.,Maun,botswana,"Maun, Botswana",219,botswana,francistown,['botswana'],botswana,2
641,It was named after the Molepolole river.,Molepolole,botswana,Molepolole,641,botswana,molepolole river,['jamaica'],botswana,2
1,The primary hospital in Tsabong serves a huge outlying area and includes several tuberculosis refuges where patients and their families can stay while undergoing lengthy outpatient treatment.,Tshabong,botswana,Tsabong,1,botswana,tsabong,['botswana'],botswana,2
112,"Kanye was established in the 1790s by Makaba, the paramount chief of the Ngwaketse (a tribe of the larger Tswana people).",Kanye,botswana,"Kanye, Botswana",112,botswana,kanye,['botswana'],botswana,2
698,Santa Lucía was founded in 1782 with the name of Villa San Juan Bautista.,Santa LucÃ­a,uruguay,"Santa LucÃ­a, Uruguay",698,philippines,santa lucÃ­a,"['costa rica', 'honduras', 'argentina', 'peru', 'uruguay', 'ecuador', 'mexico', 'spain', 'colombia', 'nicaragua']",uruguay,2
842,"Barika (Arabic: بريكة) is a city in Batna Province, in Eastern Algeria.",Barika,algeria,Barika,1587,algeria,barika,['algeria'],algeria,2
206,"Ar-Rawdah (Arabic: الروضة ar-Rawḍah), known historically as Rawdat al-Hatim, is a large village located 12km north of Sanaa in Bani al-Harith District of Amanat al-Asimah Governorate, Yemen.",Ar Rawá¸ah,yemen,"Ar Rawdah, Sanaa",951,yemen,ar-rawdah,['egypt'],yemen,2
711,"Later, the Romans settled the area and renamed it Calama, part of the Roman province of Numidia.",Guelma,algeria,Guelma,1456,no,calama,['chile'],algeria,2
665,M'sila University is also located in this city.,M'Sila,algeria,"M'Sila, Algeria",1410,algeria,no,['myanmar'],algeria,2
664,"M'sila (also spelled Msila) (Arabic: المسيلة);  is the capital of M'Sila Province, Algeria, and is co-extensive with M'sila District.",M'Sila,algeria,"M'Sila, Algeria",1409,algeria,m'sila,['algeria'],algeria,2
546,Al-Huraydah is a village in east-central Yemen.,á¸¨urayá¸ah,yemen,Al-Huraydah,1291,yemen,yemen,['yemen'],yemen,2
756,"Ouenza's location brings it a dry climate, with hot summers and cold winters.",Ouenza,algeria,Ouenza,1501,algeria,ouenza,['algeria'],algeria,2
441,The sheds he built were called San Antonio del Salto Chico.,Salto,uruguay,"Salto, Uruguay",441,no,san antonio del salto chico,['mexico'],uruguay,2
391,Sougueur is a town and commune in Tiaret Province in north-western Algeria.,Sougueur,algeria,Sougueur,1136,algeria,sougueur,['algeria'],algeria,2
511,"Illizi (Arabic: إيليزي; Berber languages: ⵉⵍⵉⵣⵉ, Ilizi) is a town and commune, coextensive with Illizi District, situated in the south-eastern part of Algeria, and capital of Illizi Province.",Illizi,algeria,Illizi,1256,algeria,illizi,['algeria'],algeria,2
652,The earliest known historical reference to Qaryat al-Qabil is in 1297 CE (696 AH).,Qaryat al QÄbil,yemen,Qaryat al-Qabil,1397,yemen,qaryat al-qabil,['libya'],yemen,2
663,Attard (Maltese: Ħ'Attard) is a town in the Central Region of Malta.,Attard,malta,Attard,663,malta,malta,"['netherlands', 'brazil', 'malta', 'portugal', 'austria', 'united states']",malta,2
798,"During the Middle Ages, the main north–south highway in the area bypassed Khamir to the east, so the city is absent from most historical accounts of the period.",Khamir,yemen,"Khamir, Yemen",1543,yemen,khamir,['yemen'],no,2
512,"Illizi has a hot desert climate (Köppen climate classification BWh), with long, extremely hot summers and short, very warm winters.",Illizi,algeria,Illizi,1257,algeria,illizi,['algeria'],algeria,2
730,"Theveste later became a Roman colony, probably under Trajan in the early 2nd century.",TÃ©bessa,algeria,TÃ©bessa,1475,algeria,theveste,['france'],algeria,2
317,Kappara is located close to Gżira.,GÅ¼ira,malta,GÅ¼ira,317,malta,kappara,['sweden'],malta,2
648,"New Amsterdam (Dutch: Nieuw Amsterdam) is the regional capital of East Berbice-Corentyne, Guyana and one of the country's largest towns.",New Amsterdam,guyana,"New Amsterdam, Guyana",648,guyana,new amsterdam,['guyana'],guyana,2
689,The name was given by Buluggin ibn Ziri after he established the city on the ruins of the Phoenician city of Icosium in 950.,Algiers,algeria,Algiers,1434,algeria,icosium,['mexico'],algeria,2
709,"The city is located in the upper basin of the river Kofarnihon, and is near the Gissar Range (southern slopes) and the Karategin Range (northern slopes), to the west, the city is on the edge of the Gissar Valley.",Vahdat,tajikistan,Vahdat,709,tajikistan,no,['myanmar'],tajikistan,2
637,"Sanaa has a population of approximately 3,292,497 (2023), making it Yemen's largest city.",Sanaa,yemen,Sanaa,1382,yemen,sanaa,['yemen'],yemen,2
537,The district takes its name from the former Emirate of Beihan.,Bayá¸©Än,yemen,Bayhan District,1282,yemen,emirate of beihan,['tÃ¼rkiye'],yemen,2
227,"Juban District  is a district of the Dhale Governorate, Yemen.",Juban,yemen,Juban District,972,yemen,juban district,"['yemen', 'philippines']",yemen,2
627,Kang also falls under the Kgalagadi North constituency whose Member of Parliament is Hon.,Kang,botswana,"Kang,_Botswana",627,botswana,kang,['botswana'],botswana,2
632,"However, many Gozitans, mainly older Gozitans, still often refer to it by the name Rabat.",Victoria,malta,"Victoria, Malta",632,malta,rabat,"['malta', 'morocco']",malta,2
561,"The topography within 2 miles of Relizane is only modest variations in elevation, with a maximum elevation change of 210 feet and an average elevation above sea level of 230 feet.",Relizane,algeria,Relizane,1306,algeria,relizane,['algeria'],algeria,2
